age,male,married,ln_wage,rural_hk,familysize,old_ratio,child_ratio,ln_property,ln_transfer,edu_my,ifsocial,social_rate_h,ln_pce,ln_indinc_cr,year2,citycode2
39,1,1,6.7254338,1,4,0,0.5,0,1.3652409,1,0,0,10.41870352,8.254203732,1,15
32,0,1,8.2940493,0,3,0,0.33333334,0,0,4,1,0.19938335,11.84197019,10.42426355,5,15
52,1,1,6.9077554,1,5,0.2,0,0,2.6026897,2,0,0,9.825526011,9.411647229,1,15
36,1,1,7.6009026,0,5,0,0.2,0,8.2943001,3,1,0.090909094,10.7722673,9.574983486,3,17
50,0,1,5.8091431,0,1,0,0,0,2.2335923,2,0,0,9.605755144,9.220290703,1,17
52,1,1,6.3969297,0,2,0,0,0,8.0067005,3,1,0.23076923,9.896563637,9.895959286,3,17
52,1,1,7.6009026,0,3,0,0,0,0,4,1,0.090909094,10.79973883,10.37349118,5,17
54,0,1,8.1315308,0,3,0,0,0,7.2305632,2,0,0,11.51442434,10.72590707,3,17
56,0,1,8.1315308,0,2,0,0,0,0,2,0,0,10.79712359,10.1266311,5,17
37,1,0,8.2295113,0,4,0,0.25,0,0,2,1,0.0962063,10.65584659,9.343996757,1,17
41,1,1,7.6962128,0,4,0,0,0,0,2,1,0.17293233,10.61790687,8.987196821,5,17
49,1,1,6.9877982,0,4,0.25,0,0,6.9087548,2,1,0.1813602,10.04732812,9.888373915,1,17
37,1,1,8.8048754,0,3,0,0.33333334,0,0,4,1,0.054780625,11.03182044,10.23039036,1,17
39,1,1,8.6995144,0,3,0,0.33333334,0,0,4,1,0.075062551,11.4111142,10.21586226,3,17
41,1,1,8.6995144,0,3,0,0,0,0,4,1,0.075062551,11.55722939,10.1911696,5,17
50,1,1,8.5171928,1,3,0,0,0,3.2580965,2,0,0,9.730323934,10.24825862,3,18
50,1,1,8.6995144,1,1,0,0,3.9318256,4.6151204,1,0,0,10.71308355,11.03327546,5,18
46,0,1,6.2146082,1,5,0,0.2,0,2.8716795,1,0,0,9.883284845,9.27799902,1,18
50,0,1,7.8240461,1,5,0.2,0.2,0,2.8716795,1,0,0,10.6454249,8.29404964,5,18
48,1,1,8.2940493,1,4,0,0.25,0,2.8716795,3,0,0,10.73072847,9.532423871,3,18
58,0,1,7.0030656,1,3,0,0.33333334,0,5.3439279,1,0,0,9.915416123,10.04469775,5,18
32,0,1,7.6962128,1,3,0,0.33333334,0,0,4,1,0.09265399,11.28627577,9.968494745,5,18
49,1,0,7.6009026,1,1,0,0,0,3.9318256,1,0,0,9.712327047,9.26860928,5,18
52,0,1,6.9077554,1,2,0,0,3.5361166,2.8716795,3,0,0,10.35659931,9.532423871,1,19
22,0,0,7.8240461,1,4,0,0.25,0,6.5198846,4,0,0,9.161150128,9.790971833,5,19
36,0,1,7.6009026,1,1,0,0,0,0,1,0,0,9.905485555,9.903487553,3,19
43,0,1,7.0900769,1,3,0,0,5.7071104,5.4205351,1,0,0,10.6849203,10.19988157,5,19
38,0,1,7.4383836,1,2,0,0,4.4347773,2.8716795,1,0,0,10.06236988,9.803943422,3,19
39,0,1,7.5496092,1,4,0,0.25,0,4.7678556,2,0,0,10.75192762,9.46109909,3,19
41,0,1,7.5496092,1,4,0,0.25,0,6.5405488,2,0,0,10.87615862,9.903487553,5,19
59,1,1,7.256062,1,2,0,0,0,2.2335923,1,0,0,10.32022225,9.680344001,1,19
40,0,1,6.9077554,1,3,0,0.33333334,0,3.2580965,2,0,0,9.999524741,9.220290703,3,19
51,0,1,7.495542,1,3,0,0,0,0,3,0,0,9.591512788,9.903487553,3,19
28,1,1,7.755053,0,2,0,0,6.4785094,0,3,0,0,10.95814795,10.81376021,1,20
56,1,0,7.1616869,0,3,0,0,0,0,2,0,0,9.231318778,8.615468698,1,20
47,1,1,7.377759,0,3,0,0,0,6.5525079,3,0,0,10.21097225,9.162549673,1,20
24,1,0,9.2103405,0,1,0,0,0,0,4,0,0,10.77436242,11.58524613,5,20
57,0,1,7.495542,0,2,0,0,0,7.0627627,3,0,0,10.82496481,9.680344001,3,20
40,1,1,8.1117277,0,2,0,0,0,0,4,1,0.12060302,10.98019501,10.51325312,1,20
59,0,1,7.6009026,0,2,0,0,6.3985949,8.3351116,4,0,0,11.29484408,10.61152335,3,20
33,1,1,8.5171928,0,5,0,0.2,0,8.5173931,4,1,0.16528925,12.02718519,10.30895266,5,20
40,0,1,8.2940493,0,3,0,0.33333334,0,0,4,1,0.27196261,10.97944515,10.41431314,3,20
37,1,1,8.5171928,0,3,0,0.33333334,0,0,4,1,0.10619469,10.50780352,10.36428222,1,20
23,1,0,8.2427559,0,3,0,0,0,0,2,1,0.15523548,12.07585006,10.81977828,5,20
41,0,1,7.6009026,0,3,0,0.33333334,0,0,3,0,0,10.70225521,9.570343083,3,20
35,0,1,8.1886892,0,5,0,0.2,0,0,4,1,0.076862127,11.48308462,10.4341158,5,20
48,0,1,7.6009026,1,2,0,0,0,0,2,0,0,9.982945474,9.903487553,3,20
50,0,1,7.6009026,1,2,0,0,5.5254531,0,2,0,0,10.33591911,10.15618991,5,20
48,1,1,7.6009026,0,3,0,0,0,0,3,1,0.14965986,10.41918131,9.210340372,5,20
30,1,1,7.6417246,0,3,0,0.33333334,0,0,4,1,0.14634147,10.0637339,9.482908781,1,20
32,1,1,8.0063677,0,3,0,0.33333334,0,0,4,1,0.090909094,12.34692095,10.1911696,3,20
34,0,1,8.0063677,0,4,0,0.25,0,7.6014023,4,1,0.096385539,11.24635236,10.11658077,5,20
55,0,1,7.1623974,0,2,0,0,0,8.0067005,3,0,0,10.39561953,10.15812977,3,21
58,1,1,7.495542,0,2,0,0,0,8.1120281,2,0,0,11.06165723,10.37349118,5,22
29,0,0,8.0063677,1,1,0,0,0,0,4,1,0.11764706,11.14591154,11.15639337,5,22
39,0,1,7.7832241,1,3,0,0,0,0,3,0,0,10.39604737,9.249561085,1,22
32,0,1,7.3132205,1,3,0,0.33333334,0,0,2,0,0,12.11450545,10.07884047,5,23
35,1,1,8.0063677,0,3,0,0.33333334,0,0,4,1,0.1,11.01039864,9.903487553,5,23
45,1,0,8.0063677,1,4,0.25,0,0,2.8716795,1,0,0,10.98080811,8.229511119,5,23
32,0,1,6.9077554,1,3,0,0,0,0,1,0,0,9.570808114,8.111728073,5,23
26,0,0,6.9077554,0,2,0,0,0,0,4,0,0,10.51298135,9.61580548,3,23
38,1,1,6.9077554,1,5,0,0.2,4.1108737,0,2,0,0,10.03889219,9.165761329,1,23
38,0,1,6.9077554,1,2,0,0,0,0,2,0,0,10.23781463,9.15200476,1,23
42,1,1,8.1016779,1,2,0,0.5,0,3.5361166,2,0,0,10.53049493,9.356602879,3,23
28,1,1,8.0063677,1,5,0,0.2,3.2580965,7.0389299,4,1,0.090909094,10.73029112,10.11835697,5,23
36,1,1,7.3132205,1,3,0,0.33333334,0,0,1,0,0,9.912050783,9.582363616,1,23
37,0,1,7.495542,1,3,0,0.33333334,6.2166061,2.6625879,2,0,0,10.91508846,9.649884794,3,23
39,0,1,7.3132205,1,3,0,0,2.8716795,0,2,0,0,10.74798149,9.721165956,5,23
54,1,1,7.418581,1,2,0,0,0,4.0831714,1,0,0,10.12982599,9.735068901,1,23
50,1,1,8.0063677,1,3,0,0.33333334,0,3.8465953,1,0,0,10.46538645,9.89090877,3,23
52,1,1,7.6962128,1,3,0,0,0,3.8103592,1,0,0,10.32940867,9.644932668,5,23
55,1,1,6.0322866,1,4,0,0.25,0,0,1,0,0,9.350102314,9.595602773,1,23
57,1,1,7.6009026,1,4,0,0.25,0,3.8642323,1,0,0,9.466531777,9.444621668,3,23
25,0,1,7.0900769,1,1,0,0,0,0,2,0,0,9.916403778,8.411832676,3,23
58,0,1,5.8091431,0,2,0,0,0,0,1,0,0,9.560574619,9.090993614,1,23
44,0,1,8.0063677,1,3,0,0,0,0,1,0,0,10.12502982,9.259130536,3,23
46,0,1,8.0063677,1,4,0.25,0,0,4.7819209,1,0,0,10.52395651,10.14073123,5,23
46,0,1,7.6009026,1,3,0,0,0,0,2,1,0.0990991,10.04063739,10.28306491,3,23
48,0,1,7.6009026,1,3,0,0,0,2.6026897,2,1,0.0990991,10.38467837,9.905984433,5,23
42,1,1,7.418581,0,3,0,0,0,2.5649493,2,0,0,10.18301144,10.19059448,1,23
49,0,1,6.9077554,1,3,0,0,0,3.4990296,2,0,0,10.70279493,9.970133258,1,23
47,0,1,7.0030656,1,3,0,0.33333334,0,0,2,0,0,9.523690191,7.657597819,3,23
41,0,1,7.0030656,0,3,0,0.33333334,0,0,2,0,0.13394919,10.49449126,10.69215698,1,23
42,0,1,6.4045396,0,3,0,0,0,0,3,0,0.12882298,10.18278457,9.253878674,1,23
52,1,1,7.8885846,0,3,0,0,0,0,2,0,0,10.58739215,9.655026193,1,23
49,0,1,7.0030656,0,4,0.5,0,0,8.3666029,3,0,0,11.22064617,9.937888979,3,21
51,0,1,7.3714895,0,4,0.5,0,0,8.5173931,3,0,0,10.95080655,10.14643373,5,21
25,1,0,8.4763708,0,1,0,0,0,0,4,1,0.14183879,10.81436365,11.07906088,5,21
42,0,1,6.9077554,0,3,0,0,0,0,3,0,0,11.24789164,10.08580911,3,21
27,1,0,7.6962128,0,3,0,0,0,7.2449417,2,0,0,10.95465877,10.47069355,3,21
35,1,0,8.0063677,0,3,0,0,0,6.3704715,4,1,0.2857143,10.75395894,10.48197186,3,21
50,0,1,6.9565454,0,4,0,0,0,0,2,0,0.25,10.55346624,9.400960732,3,21
53,1,1,8.0063677,0,2,0,0,0,7.6501689,2,1,0.25,11.85279193,10.32875529,5,21
29,0,1,6.6846118,0,2,0,0.5,0,0,3,1,0.22330096,10.64732785,10.1266311,5,21
34,1,1,7.8240461,0,3,0,0.33333334,0,0,4,1,0.15254238,10.57259816,9.744882483,1,21
56,1,1,8.0063677,0,2,0,0,0,7.6014023,3,1,0.1891892,10.6147202,10.49127422,5,21
41,1,1,7.8240461,0,4,0,0.25,0,7.09091,3,1,0.2857143,10.89228498,9.761347785,1,21
56,1,1,7.6009026,1,2,0,0,6.1477556,3.713572,2,0,0,9.36048303,9.532423871,5,20
32,1,0,8.0709057,1,1,0,0,0,0,3,1,0.05882353,11.22390917,10.59663473,3,20
28,1,1,7.8240461,1,3,0,0.33333334,0,0,2,0,0,9.534016805,8.207038272,3,20
30,1,1,8.0063677,1,2,0,0,0,0,2,0,0,10.84556298,9.920016887,5,20
42,0,1,7.3132205,1,3,0,0,0,4.9003243,2,0,0,10.42180504,9.597867757,3,20
55,1,1,8.0063677,1,2,0,0,6.7266331,4.4347773,2,0,0,9.449357272,10.47728798,3,20
59,0,1,7.3132205,1,2,0,0,0,4.3307333,3,0,0,10.80811048,9.655026193,5,20
29,1,1,7.9010072,1,2,0,0,0,0,4,1,0.34146342,10.93203497,9.903487553,5,20
31,1,1,7.8240461,1,4,0,0,0,3.2580965,2,0,0,11.57665116,9.699347719,1,20
37,1,1,7.256062,1,5,0,0.2,0,4.4347773,2,1,0.10454985,11.77081821,9.664214619,1,20
41,0,1,7.6009026,1,3,0,0,0,3.5361166,2,0,0,10.70324447,9.700963268,5,20
52,1,1,7.6962128,1,2,0,0,0,3.9796817,1,0,0,9.670293665,9.61580548,5,20
22,1,0,8.0063677,1,3,0,0,0,4.3307333,2,0,0,10.22528115,10.21464198,5,20
54,1,1,6.6200733,1,3,0,0,0,0,1,0,0,9.786391781,9.207933087,1,24
41,0,1,7.130899,0,3,0,0,0,6.508769,4,1,0.10329986,10.65419584,9.589780892,1,24
43,0,1,7.6009026,0,3,0,0,0,6.3704715,4,0,0.27272728,11.23281466,9.65074351,3,24
45,0,1,7.6009026,0,3,0,0,0,6.7266331,4,0,0.27272728,11.20283417,10.41431314,5,24
42,1,1,7.8632669,1,2,0,0.5,0,0,4,0,0,10.25730843,9.655026193,3,24
44,0,1,7.0030656,0,3,0,0,0,0,4,1,0.13725491,10.9261363,10.03451581,1,24
39,1,1,8.1117277,0,3,0,0.33333334,0,0,2,0,0,10.36328301,9.498022419,1,24
43,1,1,8.6995144,0,3,0,0,0,0,2,0,0,11.10736035,10.1911696,5,24
44,0,1,7.9781966,0,3,0,0,0,2.6026897,2,0,0,10.33201793,10.03296299,1,24
42,0,1,6.9077554,0,3,0,0,0,0,4,0,0,11.17043516,9.61580548,3,24
31,1,1,7.3132205,0,3,0,0.33333334,0,0,2,0,0,9.727644962,8.712759975,1,24
45,0,1,6.9077554,0,2,0,0,0,0,3,1,0.16666667,10.87502376,9.952277717,1,24
43,0,1,8.6995144,0,3,0,0.33333334,0,0,4,1,0.12053739,11.6327065,10.88431678,3,24
45,0,1,8.6995144,0,3,0,0.33333334,0,0,4,1,0.12053739,11.93835005,11.33060394,5,24
37,1,0,6.7254338,1,1,0,0,0,4.6151204,1,0,0,9.260082464,9.341368634,1,25
39,1,0,7.6009026,1,1,0,0,0,5.1219778,1,0,0,9.732461955,10.3859137,3,25
41,1,0,7.6009026,1,1,0,0,0,5.484797,1,0,0,8.848509301,9.672815735,5,25
52,0,1,7.3132205,1,2,0,0,0,6.7266331,1,1,0.21052632,9.961756461,10.30895266,5,25
51,0,1,7.495542,0,5,0,0.2,0,6.7266331,2,0,0,11.63266215,10.10887438,3,25
53,0,1,7.495542,0,5,0,0.2,0,6.9087548,2,0,0,11.48246626,9.632990305,5,25
41,1,1,8.2940493,1,5,0.2,0.2,0,4.0831714,1,0,0,10.69783661,9.024010794,3,25
47,0,1,7.377759,1,4,0,0,0,4.0103588,1,0,0,10.56787511,9.693537829,3,25
28,0,0,7.8240461,1,1,0,0,0,0,4,0,0,10.01699479,9.952277717,5,25
37,1,1,7.6009026,1,5,0,0.2,0,0,2,0,0.13793103,11.13808655,9.305650552,3,25
33,1,0,9.2103405,1,1,0,0,0,0,4,1,0.017967435,11.58301107,11.60823564,5,25
57,1,1,7.4383836,1,4,0,0,0,0,1,0,0,10.36766172,8.965717789,3,25
44,0,1,6.5022902,1,3,0,0,0,0,1,0,0,9.783577256,8.304824705,1,25
46,0,1,7.0900769,1,4,0,0,0,0,1,0,0,10.39818379,9.350102314,3,25
48,0,1,7.0900769,1,5,0,0.2,0,0,1,0,0,10.41810597,8.853665428,5,25
45,1,1,8.0063677,1,2,0,0,0,0,1,0,0,11.25764604,9.76995616,3,25
52,0,1,7.6009026,0,4,0.25,0,0,6.7266331,1,0,0,10.56385324,9.510444964,3,25
47,1,1,7.6009026,1,3,0,0.33333334,0,0,1,0,0,10.40495957,10.03100087,3,25
27,0,0,7.8632669,1,1,0,0,0,0,4,1,0.10344828,10.58101335,9.655026193,5,20
55,0,1,6.0322866,1,4,0,0,0,3.713572,1,0,0,9.649627029,7.222566019,1,25
41,1,1,8.3187418,1,3,0,0,0,0,1,1,0.060531322,10.25343995,10.67629278,3,25
43,0,1,7.7832241,1,3,0,0,0,4.0831714,2,1,0.060531322,11.10721033,10.20235679,5,25
40,1,1,7.5583429,0,4,0,0,0,0,2,1,0.058919806,10.99440363,10.01009729,1,25
41,1,1,7.418581,1,3,0,0.33333334,0,3.8642323,1,1,0.067164183,9.871996885,9.143488029,1,25
40,0,1,7.4383836,0,3,0,0.33333334,0,0,2,1,0.10526316,10.51596683,9.498022419,3,26
42,0,1,7.4383836,0,3,0,0,0,0,2,1,0.10526316,10.7561993,9.903487553,5,26
39,1,1,7.8240461,0,3,0,0.33333334,0,0,2,1,0.10714286,10.5363538,9.498022419,3,26
41,1,1,7.8240461,0,3,0,0.33333334,0,0,2,1,0.10714286,10.25202951,9.067239567,5,26
37,1,1,8.0063677,1,4,0,0.25,4.4347773,5.286582,2,1,0.10236116,10.20728901,9.794091126,3,22
40,0,1,8.0063677,1,3,0,0,0,3.4067376,1,0,0,10.33332002,10.22399975,3,24
46,0,1,7.6009026,1,4,0,0.25,0,3.753418,1,0,0,10.40577685,9.583626582,3,24
48,0,1,7.6009026,1,4,0,0.25,0,3.2580965,1,0,0,10.79055543,9.726452,5,24
41,0,1,9.9804487,0,3,0,0,0,0,3,0,0.05417547,10.39341635,10.05778105,5,24
42,0,1,7.1954374,0,4,0,0,0,6.9087548,2,1,0.13043478,9.850086776,8.853665428,1,24
40,0,1,8.1605186,0,3,0,0.33333334,0,0,3,1,0.16666667,10.90778916,10.05763826,3,24
54,1,1,8.0063677,0,2,0,0,0,8.7797117,3,0,0,12.45760927,10.95080655,1,24
53,0,1,6.9077554,0,2,0,0,0,7.1316986,3,0,0,11.23664482,10.02127059,3,24
24,1,0,8.3893595,0,1,0,0,0,0,4,1,0.073254935,12.03255224,11.51292546,3,27
37,1,0,8.5941544,1,1,0,0,0,0,2,0,0,10.88743693,11.00209984,5,28
35,0,1,8.2940493,1,1,0,0,0,0,1,0,0,10.93848534,10.81977828,5,28
40,0,1,7.8240461,1,2,0,0,0,0,1,0,0,10.18111929,10.46310334,5,28
30,1,1,8.1605186,1,5,0,0.2,0,5.8121386,1,0,0,10.2172028,9.26860928,3,28
51,0,1,7.6009026,0,4,0.25,0,6.9087548,7.3138866,4,0,0,11.13924968,10.02127059,3,21
53,0,1,7.6009026,0,3,0,0,7.003974,8.1170139,4,0,0,11.19713194,10.54006438,5,21
47,0,1,7.377759,0,3,0,0.33333334,0,0,2,0,0,10.63580737,9.659290613,3,21
26,1,0,8.1605186,0,4,0.25,0,0,7.8636513,4,0,0,10.47214803,9.354440716,3,21
28,1,0,8.0063677,0,4,0.25,0,0,8.1608038,4,0,0,10.99268903,10.47728798,5,21
32,0,1,8.4118328,0,3,0,0.33333334,6.6214056,0,3,1,0.050304681,11.32079597,10.81308932,3,20
39,1,1,5.3783603,0,3,0,0.33333334,0,0,3,1,0.47999999,11.35158231,10.18615711,1,20
32,0,0,9.6158056,0,1,0,0,0,0,4,0,0,11.73574897,12.61153775,5,20
39,0,1,5.9914646,0,3,0,0.33333334,0,0,4,0,0.192,10.83545476,10.24943851,1,20
41,0,1,7.3132205,0,3,0,0,0,0,4,0,0,11.73206099,10.41431314,3,20
43,0,1,7.3132205,0,3,0,0,0,0,4,0,0,11.78691421,10.59663473,5,20
57,1,1,7.495542,0,2,0.5,0,0,8.3351116,2,0,0,10.31360847,10.4341158,3,20
48,0,1,7.6417246,0,3,0,0,0,0,4,1,0.19354838,10.16014325,10.27505111,1,20
36,1,1,8.5171928,0,2,0,0,0,0,4,0,0,12.01672647,11.08214255,3,20
31,0,1,7.6009026,1,2,0,0,0,0,2,0,0,10.30828577,10.1266311,3,22
44,1,1,8.1117277,1,3,0,0,3.6506581,4.2145939,1,0,0,9.555347511,9.809176873,1,22
55,0,1,6.8023949,1,2,0,0,0,0,1,0,0.27272728,9.227394127,8.909235279,3,22
27,0,1,7.3132205,1,3,0,0.33333334,0,0,1,0,0.0867052,11.1577494,9.816476212,3,17
35,1,1,8.1016779,0,2,0,0,0,0,3,0,0,11.13983074,11.08980542,5,17
37,1,1,8.5171928,0,3,0,0.33333334,0,0,2,1,0.073394492,10.80891954,9.927204079,1,17
39,1,1,8.5171928,0,3,0,0.33333334,0,0,2,1,0.17886178,10.87759426,10.08580911,3,17
22,1,0,8.2940493,0,3,0,0,0,0,4,0,0,11.1351728,11.51956994,5,20
30,1,1,8.2940493,0,4,0,0.5,0,0,4,0,0,10.69421506,10.65725935,5,29
48,0,1,7.8240461,1,2,0,0,0,5.3439279,2,0,0,10.2058119,10.1266311,5,29
46,1,1,7.8240461,1,4,0,0.5,0,3.2580965,1,0,0,10.47333652,9.035986985,1,29
40,1,1,7.8240461,1,4,0,0.25,0,5.1704841,2,0,0,10.07912012,9.1616752,1,29
48,1,1,7.418581,1,4,0,0,0,4.4347773,2,0,0,8.849370504,9.466918699,1,29
36,1,1,8.1605186,1,2,0,0,0,4.4347773,3,0,0,11.11364122,10.92593848,5,29
30,0,1,8.3663702,1,5,0,0.2,6.6214056,5.1018968,4,1,0.052784409,11.32128058,10.1883657,5,29
34,0,1,8.0063677,0,5,0,0.2,0,8.5339193,2,0,0.40000001,11.15682179,10.05190756,5,21
32,1,1,6.3969297,0,5,0,0.2,0,8.3351116,3,1,0.40000001,10.69507637,9.655026193,3,21
30,1,1,7.9373746,0,2,0,0,0,0,3,1,0.078341015,10.1180746,9.210340372,5,21
41,1,1,7.7406645,0,3,0,0.33333334,0,0,3,1,0.33870968,11.09559018,9.680344001,5,21
52,1,1,7.7186856,0,2,0,0,0,0,3,1,0.1,11.34729582,9.545383016,1,21
48,1,1,7.6009026,0,3,0.33333334,0.33333334,0,0,2,0,0,10.85784449,9.210340372,5,20
50,1,0,8.0063677,0,2,0,0,0,0,2,1,0.21052632,10.9372057,9.903487553,3,20
52,1,0,8.0063677,0,2,0,0,0,0,2,1,0.21052632,11.03617915,10.30895266,5,20
48,1,1,8.3348713,0,3,0,0,0,0,2,1,0.10667156,11.11914186,9.721165956,1,20
50,1,1,8.5171928,0,3,0,0,0,7.2449417,2,1,0.22900763,11.10013358,10.47069355,3,20
33,0,1,6.5022902,0,1,0,0,0,0,3,0,0,10.16508229,9.942708266,1,20
35,0,1,7.3132205,0,1,0,0,0,0,3,0,0,9.885323582,9.210340372,3,20
38,1,1,7.6009026,0,4,0,0.25,0,7.4191809,2,0,0,11.01185213,9.975808214,5,20
45,1,1,8.2940493,0,3,0,0.33333334,0,0,4,1,0.056398083,11.16789673,10.1911696,3,20
47,1,1,8.2940493,0,3,0,0,0,0,4,1,0.065410979,11.14186178,10.1911696,5,20
41,1,1,8.0063677,0,3,0,0,5.9939613,0,2,1,0.085365854,10.98647846,10.1911696,5,20
50,1,1,8.3348713,0,2,0,0,0,0,2,1,0.097039536,10.62327666,10.15735428,1,20
52,1,1,8.4763708,0,2,0,0,0,7.3783836,2,1,0.23658536,11.11125316,10.70548914,3,20
54,1,1,8.4763708,0,2,0,0,6.7266331,0,2,1,0.23658536,11.72972896,10.68051622,5,20
47,0,1,6.9077554,0,3,0,0,0,0,2,0,0,10.59473293,8.38935982,1,20
43,1,1,7.1701198,0,2,0,0,0,0,2,0,0,9.76537425,8.853665428,3,20
45,0,1,7.130899,1,3,0,0,0,0,3,1,0.1554054,10.69819805,8.868788566,1,20
49,0,1,7.3132205,1,3,0,0,0,0,3,1,0.13294798,11.22364211,10.41441321,5,20
34,1,1,7.8240461,0,3,0,0,7.8244457,0,3,0,0,10.52835589,9.903487553,1,20
38,1,1,8.1605186,0,3,0,0,0,0,3,0,0,10.76781108,9.825526011,5,20
39,1,1,8.5171928,0,3,0,0,0,0,3,1,0.20472442,11.67657376,9.903487553,1,20
43,1,1,8.8536654,0,3,0,0,0,0,3,0,0,11.51900694,10.41431314,5,20
44,1,1,7.8240461,0,3,0,0,5.1219778,0,2,0,0,10.10887438,9.692766521,3,28
46,1,1,7.8240461,0,3,0,0,0,0,2,0,0,10.81013191,9.721165956,5,28
57,0,1,6.9077554,1,2,0,0,5.3439279,5.5254531,3,0,0,11.1184003,10.0961719,3,28
41,1,1,8.0063677,0,5,0.2,0.40000001,0,7.3138866,3,0,0,12.16837078,10.29552964,5,28
29,1,0,8.5171928,1,1,0,0,0,0,2,0,0,10.78384018,11.08214255,5,20
37,0,1,8.0063677,1,5,0.2,0,0,5.8367581,1,0,0,10.59212458,9.681593221,5,20
47,1,1,7.8240461,1,4,0,0,0,0,1,0,0,9.865785685,10.29941566,1,20
49,1,1,8.9871969,1,3,0,0,0,5.0172796,1,0,0,10.82057796,9.75440733,3,20
24,0,1,7.6009026,1,2,0,0,0,0,2,0,0,11.61150303,9.998797732,3,20
36,0,1,7.495542,1,5,0,0.40000001,0,5.1219778,1,0,0,9.40261226,8.935903526,5,20
45,0,1,7.6009026,1,3,0,0,0,2.8716795,1,0,0,10.39940256,9.838059783,3,19
50,0,1,7.495542,1,2,0,0,5.2609615,3.5361166,2,0,0,9.607773308,10.05406041,3,19
46,1,1,6.9077554,1,3,0,0.33333334,0,3.2580965,1,0,0,9.905285934,8.517193191,3,19
45,1,1,7.7832241,1,5,0.40000001,0,0,0,2,0,0,9.168476168,9.577757412,5,19
48,0,1,6.9077554,1,4,0.25,0,5.1219778,4.8094707,2,0,0,10.27849345,9.61580548,5,19
35,0,1,6.9077554,1,2,0,0.5,0,3.2580965,1,0,0,9.259130536,8.536995819,1,29
39,1,1,6.2146082,1,3,0,0,0,4.9605107,2,0,0,9.089302044,9.312596103,1,29
53,0,1,8.0063677,1,2,0,0,0,0,2,0,0,10.27849345,10.1266311,5,20
41,0,1,7.377759,0,3,0,0,5.3033047,0,2,1,0.14893617,11.63354891,9.910132128,3,20
39,0,1,7.7832241,0,5,0.2,0.2,0,10.14156,3,0,0,12.04883387,11.14041146,5,20
43,1,1,7.0900769,1,3,0,0,0,5.6790342,2,0,0,10.63921518,9.406455278,3,20
23,1,0,7.6009026,1,3,0,0,0,0,1,0,0,10.59963024,9.305650552,3,20
34,1,1,8.0063677,1,3,0,0.33333334,0,2.7725887,2,0,0.11894273,9.144200569,9.210340372,5,20
33,0,1,7.6009026,1,3,0,0.33333334,0,0,1,1,0.11894273,10.64304111,9.210340372,3,20
22,0,0,8.0063677,1,1,0,0,0,4.4347773,4,1,0.11764706,10.55424902,10.53209621,5,20
35,1,1,7.7406645,0,3,0,0.33333334,0,0,2,0,0,9.414097209,9.210340372,3,20
51,0,1,7.2442274,1,1,0,0,0,8.6126852,1,0,0,10.84544603,11.79810441,3,26
53,0,1,7.1701198,1,2,0,0,0,6.1923623,1,0,0,10.79875892,9.724839241,5,26
39,1,1,9.546813,1,4,0.25,0.25,0,7.3183184,1,0,0.082568809,10.14564911,10.04411868,3,26
59,1,1,6.820744,0,2,0,0,0,0,2,0,0,9.791438049,8.764053269,1,26
44,1,1,7.7406645,1,3,0,0,5.8607864,4.4347773,2,0,0,10.48904952,9.477819763,3,26
38,1,1,8.1605186,0,5,0,0.40000001,0,0,1,0,0.085365854,11.18303154,9.210340372,3,26
40,1,1,8.1605186,1,5,0,0.40000001,0,4.0253515,1,0,0.085365854,11.36766845,9.497021944,5,26
48,1,1,8.2940493,1,3,0,0,0,3.753418,3,1,0.090677321,10.86195616,9.731116366,5,26
59,1,1,7.0900769,1,2,0,0,0,0,1,0,0,11.39818779,9.259130536,5,26
45,0,1,8.0063677,0,2,0,0,0,0,4,1,0.090909094,11.05564061,9.798127037,3,22
57,1,1,8.7795572,0,2,0,0,0,7.8244457,4,1,0.094382025,11.26472048,10.91508846,3,22
30,1,1,8.0063677,0,3,0,0.33333334,0,0,4,1,0.21052632,10.57495134,10.1911696,5,22
42,1,1,8.2940493,0,4,0.25,0.25,0,0,4,1,0.12239196,10.90242682,9.903487553,3,22
52,1,1,8.6995144,0,3,0,0,0,0,4,1,0.035987481,10.77895629,10.05763826,3,22
54,0,1,7.8240461,0,2,0,0,0,7.4191809,2,1,0.097938143,10.70324447,10.30895266,3,26
59,0,1,7.6009026,0,3,0,0,0,7.6014023,2,0,0,11.79539397,10.96416721,5,26
44,0,1,8.922658,0,3,0,0,0,0,4,0,0,12.20316843,10.81977828,3,22
46,0,1,8.922658,0,2,0,0,0,0,4,0,0.056074765,12.08333988,11.10746032,5,22
27,1,0,8.2427559,0,2,0,0,0,7.6014023,4,1,0.095028169,10.85844115,10.858999,3,22
29,1,0,7.6009026,0,1,0,0,0,0,4,1,0.15576193,10.86283777,11.00209984,5,22
46,0,1,8.0471897,0,2,0.5,0,0,7.4960976,2,0,0,10.54481498,9.287301413,1,22
47,0,1,7.5755849,0,2,0,0,0,0,3,1,0.20408164,12.39238622,10.38282251,1,22
51,0,1,7.6009026,0,3,0,0,0,7.4960976,3,1,0.21568628,12.66147012,10.81977828,5,22
26,0,0,8.0063677,0,2,0,0,0,0,4,1,0.14285715,11.22604307,10.23995979,3,22
28,0,0,8.1605186,0,1,0,0,0,0,4,1,0.125,10.24494733,11.17043516,5,22
